Keyword,Software_Package,Identifier,Highlight,Citation,Bibcode,Alternate Bibcode,BibGroup,Publisher,Article_ID,DOI,Pub. Year,Author,Title
AstroPy,AstroPy,0,"can also be accessed through the <em>astropy</em>-affiliated package PopStar, which will soon be released in a beta test.",FALSE,2018ApJ...855...13H,2018arXiv180108574H,ESO/Telescopes|HST,The Astrophysical Journal,2018arXiv180108574H|2018ApJ...855...13H|10.3847/1538-4357/aaabbb|2018arXiv180108574H|arXiv:1801.08574|10.3847/1538-4357/aaabbb,10.3847/1538-4357/aaabbb,2018,"Hosek, Matthew W., Jr.",The Optical/Near-infrared Extinction Law in Highly Reddened Regions
AstroPy,AstroPy,0,"the cosmological model from the P lanck collaboration nicknamed – 22 – “Planck13” in <em>AstroPy</em> (H0 = 67.77, ?m",TRUE,2017arXiv171007005W,,,arXiv e-prints,2017arXiv171007005W|arXiv:1710.07005,,2017,"Wang, Lifan",A First Transients Survey with JWST: the FLARE project
AstroPy,AstroPy,0,-fraction errors are derived as 1 binomial uncertainties using the <em>astropy</em> module binom_conf_interval (e.g.,TRUE,2018MNRAS.480.1022Y,2018arXiv180706013Y|2018MNRAS.tmp.1817Y,Chandra,Monthly Notices of the Royal Astronomical Society,2018arXiv180706013Y|2018MNRAS.tmp.1817Y|2018MNRAS.480.1022Y|10.1093/mnras/sty1910|2018arXiv180706013Y|2018MNRAS.tmp.1817Y|arXiv:1807.06013|10.1093/mnras/sty1910,10.1093/mnras/sty1910,2018,"Yang, G.",Does black-hole growth depend on the cosmic environment?
AstroPy,AstroPy,0,"using reproject, an <em>Astropy</em> affiliated package.35 35 https:&#x2F;&#x2F;reproject.readthedocs.io&#x2F;en&#x2F;stable&#x2F; Depending",FALSE,2018ApJ...865...13T,2018arXiv180800473T,ESO/Telescopes|Chandra|ALMA|HST|CfA,The Astrophysical Journal,2018arXiv180800473T|2018ApJ...865...13T|10.3847/1538-4357/aad6dd|2018arXiv180800473T|10.3847/1538-4357/aad6dd|arXiv:1808.00473,10.3847/1538-4357/aad6dd,2018,"Tremblay, G. R.",A Galaxy-scale Fountain of Cold Molecular Gas Pumped by a Black Hole
AstroPy,AstroPy,0,2.3. We then convert to a physical distance using the Python <em>astropy</em>.cosmology utility. To determine,FALSE,2016ApJ...832...67N,2016arXiv160904018N,Keck,The Astrophysical Journal,2016arXiv160904018N|2016ApJ...832...67N|10.3847/0004-637X/832/1/67|10.3847/0004-637X/832/1/67|arXiv:1609.04018|2016arXiv160904018N,10.3847/0004-637X/832/1/67,2016,"Nevin, R.",The Origin of Double-peaked Narrow Lines in Active Galactic Nuclei. II. Kinematic Classifications for the Population at z &lt; 0.1
AstroPy,AstroPy,0,:&#x2F;&#x2F;github.com&#x2F;cmccully&#x2F;snhst https:&#x2F;&#x2F;archive.stsci.edu&#x2F; https:&#x2F;&#x2F;github.com&#x2F;<em>astropy</em>&#x2F;astroscrappy https:&#x2F;&#x2F;drizzlepac.stsci.edu this removes most non,FALSE,2019arXiv190105461T,,,arXiv e-prints,2019arXiv190105461T|arXiv:1901.05461,,2019,"Takaro, Tyler",Constraining Type Iax Supernova Progenitor Systems with Stellar Population Aging
AstroPy,AstroPy,0,"coordinates, following the convention of <em>astropy.</em> The distance of an object from the observer is converted",FALSE,2017A&A...607A..89B,2017arXiv170308795B,Herschel,Astronomy and Astrophysics,2017arXiv170308795B|2017A&A...607A..89B|10.1051/0004-6361/201730866|2017arXiv170308795B|arXiv:1703.08795|10.1051/0004-6361/201730866,10.1051/0004-6361/201730866,2017,"Béthermin, Matthieu",The impact of clustering and angular resolution on far-infrared and millimeter continuum observations
AstroPy,AstroPy,0,"<em>Astropy,</em> IRAF, DS9, GALFIT, IDL, SE XTRACTOR; segeditor IDL code writ- ten by Russell Ryan. REFERENCES",FALSE,2019arXiv190100565K,,,arXiv e-prints,2019arXiv190100565K|arXiv:1901.00565,,2019,"Kim, Duho",Analysis of the spatially-resolved V-3.6um colors and dust extinction in 257 nearby NGC and IC galaxies
AstroPy,AstroPy,0,"magnitudes. Images from TJO were bias-, dark- and flat-field-corrected using the ccdproc package in <em>astropy</em>",FALSE,2017MNRAS.469.1246K,2016arXiv161110207K,GTC|HST,Monthly Notices of the Royal Astronomical Society,2016arXiv161110207K|2017MNRAS.469.1246K|10.1093/mnras/stx833|10.1093/mnras/stx833|arXiv:1611.10207|2016arXiv161110207K,10.1093/mnras/stx833,2017,"Kangas, T.",Gaia16apd - a link between fast and slowly declining type I superluminous supernovae
AstroPy,AstroPy,0,"Robitaille, T., et al. 2018, <em>astropy&#x2F;photutils:</em> v0.5 Bron, E., Le Bourlot, J., &amp; Le Petit, F. 2014, A&amp;A, 569,",FALSE,2018arXiv181207582V,,,arXiv e-prints,2018arXiv181207582V|arXiv:1812.07582,,2018,"Viaene, S.",The Fornax 3D project: dust mix and gas properties in the center of early-type galaxy FCC 167
AstroPy,AstroPy,0,"#x00A0;#x003D;#x00A0;2.5#x00A0;keV and r500#x00A0;#x003D;#x00A0;0.5#x00A0;Mpc, respectively. The value r500 is converted from Mpc into arcseconds making use of the <em>astropy</em>",FALSE,2017MNRAS.468..662R,2017arXiv170204314R,XMM,Monthly Notices of the Royal Astronomical Society,2017arXiv170204314R|2017MNRAS.468..662R|10.1093/mnras/stx394|2017arXiv170204314R|arXiv:1702.04314|10.1093/mnras/stx394,10.1093/mnras/stx394,2017,"Ridl, J.",Cosmology with XMM galaxy clusters: the X-CLASS/GROND catalogue and photometric redshifts
AstroPy,AstroPy,0,":South Software: Python, Numpy, Matplotlib, SciPy, <em>AstroPy,</em> Jupyter Notebook REFERENCES Ballard, S. 2018, ArXiv",FALSE,2018arXiv181102108M,,,arXiv e-prints,2018arXiv181102108M|arXiv:1811.02108,,2018,"Matson, Rachel A.",Detecting Unresolved Binaries in TESS Data with Speckle Imaging
AstroPy,AstroPy,0,"in this paper: <em>Astropy,</em> Matplotlib, NumPy, pandas, Plotly, SciPy, and SunPy. The STEREO&#x2F;SECCHI data",FALSE,2018SoPh..293...60M,2018arXiv180306529M,,Solar Physics,2018arXiv180306529M|2018SoPh..293...60M|10.1007/s11207-018-1287-4|10.1007/s11207-018-1287-4|arXiv:1803.06529|2018arXiv180306529M,10.1007/s11207-018-1287-4,2018,"Murray, Sophie A.",Connecting Coronal Mass Ejections to Their Solar Active Region Sources: Combining Results from the HELCATS and FLARECAST Projects
AstroPy,AstroPy,0,"2020 research and innovation programme (nr. 694745). Facilities: Arecibo, GBT, EVN Software: <em>Astropy,</em>",TRUE,2018arXiv181110748H,,,arXiv e-prints,2018arXiv181110748H|arXiv:1811.10748,,2018,"Hessels, J. W. T.",FRB 121102 Bursts Show Complex Time-Frequency Structure
AstroPy,AstroPy,0,"grant AST-1140063. Software: <em>astropy</em> (Price-Whelan et al. 2018), matplotlib (Hunter 2007), scipy (Jones",TRUE,2019arXiv190100176S,,,arXiv e-prints,2019arXiv190100176S|arXiv:1901.00176,,2019,"Suri, S. T.",The CARMA-NRO Orion Survey: The filamentary structure as seen in C$^{18}$O emission
AstroPy,AstroPy,0,"these features, though workarounds may be possible. a <em>AstroPy</em> does not have built-in visualization functionality;",FALSE,2018arXiv180802860B,,,arXiv e-prints,2018arXiv180802860B|arXiv:1808.02860,,2018,"Borkiewicz, Kalina",Cinematic Visualization of Multiresolution Data: Ytini for Adaptive Mesh Refinement in Houdini
AstroPy,AstroPy,0,concordance cosmology (Hinshaw et#x00A0;al.#x00A0;2013) as adapted for the Astropy3 python package <em>(Astropy</em>,TRUE,2018MNRAS.473.5658R,2017arXiv171004224R,Herschel,Monthly Notices of the Royal Astronomical Society,2017arXiv171004224R|2018MNRAS.473.5658R|10.1093/mnras/stx2670|arXiv:1710.04224|10.1093/mnras/stx2670|2017arXiv171004224R,10.1093/mnras/stx2670,2018,"Rosario, D. J.",LLAMA: normal star formation efficiencies of molecular gas in the centres of luminous Seyfert galaxies
AstroPy,AstroPy,0,"This work has made use of astrometry.net (Langetal., 2010) and <em>astropy</em> (AstropyCollaborationetal., 2013).",TRUE,2018Icar..301..155L,2017arXiv170907981L,HST,Icarus,2017arXiv170907981L|2018Icar..301..155L|10.1016/j.icarus.2017.09.033|arXiv:1709.07981|2017arXiv170907981L|10.1016/j.icarus.2017.09.033,10.1016/j.icarus.2017.09.033,2018,"Lauer, Tod R.","The New Horizons and Hubble Space Telescope search for rings, dust, and debris in the Pluto-Charon system"
AstroPy,AstroPy,0,Lomb#x00A0;1976; Scargle#x00A0;1982) as implemented in the <em>astropy</em> python library.2 We reject periods if the power,FALSE,2018MNRAS.473.1231A,2017arXiv170707313A,CfA,Monthly Notices of the Royal Astronomical Society,2017arXiv170707313A|2018MNRAS.473.1231A|10.1093/mnras/stx2293|10.1093/mnras/stx2293|arXiv:1707.07313|2017arXiv170707313A,10.1093/mnras/stx2293,2018,"Ansdell, Megan",Identification of young stellar variables with KELT for K2 - II. The Upper Scorpius association
AstroPy,AstroPy,0,in this paper were constructed with the Matplotlib Python module (Hunter 2007). This work used extensively <em>Astropy</em> (Robitaille,TRUE,2018arXiv180902136S,,,arXiv e-prints,2018arXiv180902136S|arXiv:1809.02136,,2018,"Snyder, Gregory F.",Automated Distant Galaxy Merger Classifications from Space Telescope Images using the Illustris Simulation
AstroPy,AstroPy,0,3.2. Periodicity Testing We identify stars with significant periodic signals using the <em>ASTROPY</em>,FALSE,2018AJ....155...39O,2017arXiv171103608O,CfA,The Astronomical Journal,2017arXiv171103608O|2018AJ....155...39O|10.3847/1538-3881/aa9bf4|arXiv:1711.03608|10.3847/1538-3881/aa9bf4|2017arXiv171103608O,10.3847/1538-3881/aa9bf4,2018,"Oelkers, Ryan J.",Variability Properties of Four Million Sources in the TESS Input Catalog Observed with the Kilodegree Extremely Little Telescope Survey
AstroPy,AstroPy,0,"Stellar Evolution Database with our most updated star parameters using <em>astropy.io,</em> we created a diagram",FALSE,2017ApJ...846...24A,2017arXiv170901244A,,The Astrophysical Journal,2017arXiv170901244A|2017ApJ...846...24A|10.3847/1538-4357/aa83b6|2017arXiv170901244A|arXiv:1709.01244|10.3847/1538-4357/aa83b6,10.3847/1538-4357/aa83b6,2017,"Aleo, Patrick D.",On the Iron Abundance Anomaly in K-dwarf and Hyades Stars
AstroPy,AstroPy,0,"number 2016YFA0400702, and the NSFC grant no. 11773001. Software: <em>Astropy</em> (Price-Whelan et al. 2018),",TRUE,2018arXiv180808800W,,,arXiv e-prints,2018arXiv180808800W|arXiv:1808.08800,,2018,"Wang, Xin",Discovery of Strongly Inverted Metallicity Gradients in Dwarf Galaxies at $z$$\sim$2
AstroPy,AstroPy,0,between the band names and the corresponding wavelengths. The table has been created using <em>Astropy</em> and extracting,FALSE,2017arXiv170101726F,,,arXiv e-prints,2017arXiv170101726F|arXiv:1701.01726,,2017,"Figuera, R. Marco","Online characterization of planetary surfaces: PlanetServer, an open-source analysis and visualization tool"
AstroPy,AstroPy,0,"the python code, cosmocalc, available in <em>astropy,</em> to calculate cosmological distances based on the radial",FALSE,2018ApJS..237...36P,2018arXiv180707195P,CFHT,The Astrophysical Journal Supplement Series,2018arXiv180707195P|2018ApJS..237...36P|10.3847/1538-4365/aad555|2018arXiv180707195P|10.3847/1538-4365/aad555|arXiv:1807.07195,10.3847/1538-4365/aad555,2018,"Paudel, Sanjaya",A Catalog of Merging Dwarf Galaxies in the Local Universe
AstroPy,AstroPy,0,":&#x2F;&#x2F;docs.python.org&#x2F;2&#x2F;index.html https: &#x2F;&#x2F;docs.scipy.org&#x2F;doc&#x2F; <em>http:&#x2F;&#x2F;docs.astropy.org&#x2F;en&#x2F;stable&#x2F;</em> http:&#x2F;&#x2F;matplotlib.org&#x2F; Cairns, I. H.,",FALSE,2018arXiv180902588M,,,arXiv e-prints,2018arXiv180902588M|arXiv:1809.02588,,2018,"Mohan, Atul",Evidence for Super-Alfvenic oscillations in sources of Solar type III radio bursts
AstroPy,AstroPy,0,"scipy (Oliphant 2007; Millman &amp; Aivazis 2011), matplotlib (Hunter 2007), <em>astropy</em> <em>(Astropy</em> Collaboration 2009. PASP 121:559 1.1 Ascenso J, Alves J, Lago MTVT. 2009. A&amp;A 495:147–155 2.1.1 <em>Astropy</em>",TRUE,2018arXiv181201615K,,,arXiv e-prints,2018arXiv181201615K|arXiv:1812.01615,,2018,"Krumholz, Mark R.",Star Clusters Across Cosmic Time
AstroPy,AstroPy,0,-K targets (we used the tutorial developed by Paletou Zolotukhin 2014).6 6 <em>http:&#x2F;&#x2F;www.astropy.org&#x2F;</em> Paletou Zolotukhin 2014).8 8 <em>http:&#x2F;&#x2F;www.astropy.org&#x2F;</em> We found several measurements of (Vogt et al.,TRUE,2016ApJ...822...97H,2016arXiv160407920H,ESO/Telescopes,The Astrophysical Journal,2016arXiv160407920H|2016ApJ...822...97H|10.3847/0004-637X/822/2/97|2016arXiv160407920H|10.3847/0004-637X/822/2/97|arXiv:1604.07920,10.3847/0004-637X/822/2/97,2016,"Houdebine, E. R.",Rotation-Activity Correlations in K and M Dwarfs. I. Stellar Parameters and Compilations of v sin I and P/sin I for a Large Sample of Late-K and M Dwarfs
AstroPy,AstroPy,0,"made use of <em>Astropy,</em> a community-developed core Python package for astronomy <em>(Astropy</em> Collaboration,",TRUE,2018JATIS...4a8006H,2018arXiv180308987H,,"Journal of Astronomical Telescopes, Instruments, and Systems",2018arXiv180308987H|2018JATIS...4a8006H|10.1117/1.JATIS.4.1.018006|2018arXiv180308987H|arXiv:1803.08987|10.1117/1.JATIS.4.1.018006,10.1117/1.JATIS.4.1.018006,2018,"Harrington, David M.",Polarization modeling and predictions for DKIST part 3: focal ratio and thermal dependencies of spectral polarization fringes and optic retardance
AstroPy,AstroPy,0,best served our purposes. We use the <em>astropy</em> (The <em>Astropy</em> Collaboration et al. 2013) package to compute,TRUE,2018AJ....156..217N,2018arXiv180709365N,CfA,The Astronomical Journal,2018arXiv180709365N|2018AJ....156..217N|10.3847/1538-3881/aad73b|10.3847/1538-3881/aad73b|arXiv:1807.09365|2018arXiv180709365N,10.3847/1538-3881/aad73b,2018,"Newton, Elisabeth R.","New Rotation Period Measurements for M Dwarfs in the Southern Hemisphere: An Abundance of Slowly Rotating, Fully Convective Stars"
AstroPy,AstroPy,0,"on polarization calibration. This research made use of <em>Astropy,</em> a community-developed core Python package for Astronomy <em>(Astropy</em> Collaboration, 2013). This research made use of the Physical Optics Propagation",TRUE,2018arXiv181110321H,,,arXiv e-prints,2018arXiv181110321H|arXiv:1811.10321,,2018,"Harrington, D. M.","Polarization Modeling and Predictions for DKIST Part 4: Calibration Accuracy Over Field of View, Retardance Spatial Uniformity And Achromat Design Sensitivity"
AstroPy,AstroPy,0,"for such tasks is the open-source <em>Astropy</em> software (AstropyCollaboration,2013). In particular, the <em>astropy</em> and <em>astropy.#x2022;gildas3434http:&#x2F;&#x2F;www.iram.fr&#x2F;IRAMFR&#x2F;GILDAS.</em> is a suite of packages for observation planning and image processing of sub-mm and radio-developed core Python package for Astronomy, <em>astropy3737http:&#x2F;&#x2F;www.astropy.org&#x2F;.</em>",TRUE,2018NewAR..82....1H,2017arXiv171105275H,,New Astronomy Reviews,2017arXiv171105275H|2018NewAR..82....1H|10.1016/j.newar.2018.06.001|arXiv:1711.05275|2017arXiv171105275H|10.1016/j.newar.2018.06.001,10.1016/j.newar.2018.06.001,2018,"Haworth, Thomas J.",Synthetic observations of star formation and the interstellar medium
AstroPy,AstroPy,0,” to the 3.6 ?m one by “reprojecting” using <em>astropy</em> package. Subsequently these images were compared,FALSE,2018arXiv181207806F,,,arXiv e-prints,2018arXiv181207806F|arXiv:1812.07806,,2018,"Furuya, Ray S.",A 1000 AU Scale Molecular Outflow Driven by a Protostar with an age of &lt;4000 Years
AstroPy,AstroPy,0,"Geller, M. J., Kenyon, S. J., &amp; Diaferio, A. 2010, <em>Astropy</em> Collaboration, Robitaille, T. P., Tollerud,",FALSE,2019arXiv190107572A,,,arXiv e-prints,2019arXiv190107572A|arXiv:1901.07572,,2019,"Antoni, Andrea",The Evolution of Binaries in a Gaseous Medium: Three-Dimensional Simulations of Binary Bondi-Hoyle-Lyttleton Accretion
AstroPy,AstroPy,0,"pandas (McKinney 2010), <em>astropy</em> (Robitaille et al. 2013), matplotlib (Hunter 2007), and the Launcher",TRUE,2018arXiv181012312A,,,arXiv e-prints,2018arXiv181012312A|arXiv:1810.12312,,2018,"Abruzzo, Matthew W.",The Impact of Photometric Redshift Errors on Lensing Statistics in Ray-Tracing Simulations
AstroPy,AstroPy,0,"<em>here:https:&#x2F;&#x2F;github.com&#x2F;astropy&#x2F;astroscrappy.</em> a cosmic-ray rejection package written in Python, based on the Laplacian-edge cosmic",FALSE,2017ApJ...848....9S,2017arXiv171001790S,,The Astrophysical Journal,2017arXiv171001790S|2017ApJ...848....9S|10.3847/1538-4357/aa88aa|2017arXiv171001790S|10.3847/1538-4357/aa88aa|arXiv:1710.01790,10.3847/1538-4357/aa88aa,2017,"Stefansson, Gudmundur",Toward Space-like Photometric Precision from the Ground with Beam-shaping Diffusers
AstroPy,AstroPy,0,"that is, H0#x00A0;#x003D;#x00A0;67.8#x2009;#x2009;km#x2009;s#x2212;1#x2009;Mpc#x2212;1, #x03A9;M#x00A0;#x003D;#x00A0;0.307 and use the <em>astropy</em>.cosmology package to convert the ages",FALSE,2017MNRAS.468.3949A,2017arXiv170105904A,Keck,Monthly Notices of the Royal Astronomical Society,2017arXiv170105904A|2017MNRAS.468.3949A|10.1093/mnras/stx678|arXiv:1701.05904|10.1093/mnras/stx678|2017arXiv170105904A,10.1093/mnras/stx678,2017,"Alabi, Adebusola B.",The SLUGGS survey: dark matter fractions at large radii and assembly epochs of early-type galaxies from globular cluster kinematics
AstroPy,AstroPy,0,"and processed using a suite of iraf8 tools and <em>python&#x2F;astropy.</em> For each night, the flat-field and the bias",FALSE,2018MNRAS.481.4728T,2018arXiv180601307T|2018MNRAS.tmp.2444T,ESO/Telescopes,Monthly Notices of the Royal Astronomical Society,2018arXiv180601307T|2018MNRAS.tmp.2444T|2018MNRAS.481.4728T|10.1093/mnras/sty2564|2018MNRAS.tmp.2444T|2018arXiv180601307T|10.1093/mnras/sty2564|arXiv:1806.01307,10.1093/mnras/sty2564,2018,"Tortora, C.",The first sample of spectroscopically confirmed ultra-compact massive galaxies in the Kilo Degree Survey
AstroPy,AstroPy,0,implementation of the algorithm included in <em>AstroPy</em> [10]. 4.2.1 The Algorithm The BBlocks algorithm compares,FALSE,2017arXiv171001201I,,,arXiv e-prints,2017arXiv171001201I|arXiv:1710.01201,,2017,IceCube Collaboration,"The IceCube Neutrino Observatory - Contributions to ICRC 2017 Part V: Solar flares, Supernovae, Event reconstruction, Education &amp; Outreach"
AstroPy,AstroPy,0,"projects (yt, <em>astropy,</em> and sunpy to only name a few of the Python-based projects). A primary goal",TRUE,2014arXiv1407.2600S,,,arXiv e-prints,2014arXiv1407.2600S|arXiv:1407.2600,,2014,"Skillman, Samuel W.",Dark Sky Simulations: Early Data Release
AstroPy,AstroPy,0,"for scientific computing offered by libraries such as numpy, scipy, and <em>astropy.</em> Unfortunately, python code",FALSE,2018MNRAS.478.2399K,2018MNRAS.tmp.1165K|2018arXiv180503410K,,Monthly Notices of the Royal Astronomical Society,2018MNRAS.tmp.1165K|2018arXiv180503410K|2018MNRAS.478.2399K|10.1093/mnras/sty1221|2018MNRAS.tmp.1165K|10.1093/mnras/sty1221|2018arXiv180503410K|arXiv:1805.03410,10.1093/mnras/sty1221,2018,"Kenyon, J. S.",CUBICAL - fast radio interferometric calibration suite exploiting complex optimization
AstroPy,AstroPy,0,that we will approximate as Gaussian distributed. Our querying procedure utilizes the <em>astropy</em>.astroquery python package,FALSE,2018arXiv181208145C,,,arXiv e-prints,2018arXiv181208145C|arXiv:1812.08145,,2018,"Cloutier, Ryan",The independent discovery of planet candidates around low mass stars and astrophysical false positives from the first two TESS sectors
