Software_name,File_name,Article_id,Alias,ID,XML_tag1,XML_tag2,XML_tag1_content,XML_tag2_content,Publication_year,Journal_title,Publisher
RADMC-3D,apj_847_1_59.xml,"apjaa7e2d, 10.3847/1538-4357/aa7e2d, aa7e2d, AAS03779",radmc,0,sc,p,radmc-3d,The best way to compare observations and simulatio,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_849_1_3.xml,"apjaa8666, 10.3847/1538-4357/aa8666, aa8666, AAS06222",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/-dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_849_2_89.xml,"apjaa91ce, 10.3847/1538-4357/aa91ce, aa91ce, AAS05946",radmc,0,sc,p,radmc-3d,We note that in our observations the N<sub>2</sub>,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_849_2_89.xml,"apjaa91ce, 10.3847/1538-4357/aa91ce, aa91ce, AAS05946",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_850_2_169.xml,"apjaa9217, 10.3847/1538-4357/aa9217, aa9217, AAS06288",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_850_2_169.xml,"apjaa9217, 10.3847/1538-4357/aa9217, aa9217, AAS06288",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,<italic>Software:</italic> RADMC (<ext-link ext-li,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_851_2_89.xml,"apjaa9a3f, 10.3847/1538-4357/aa9a3f, aa9a3f, AAS00408",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_852_2_122.xml,"apjaaa1e7, 10.3847/1538-4357/aaa1e7, aaa1e7, AAS07962",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2018,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apjl_798_2_44.xml,"apjl507274, ASJOAB, 10.1088/2041-8205/798/2/L44, 507274, LET32449",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2015,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_798_2_44.xml,"apjl507274, ASJOAB, 10.1088/2041-8205/798/2/L44, 507274, LET32449",radmc,0,ext-link,comment,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"RADMC3D v0.38 <ext-link ext-link-type=""url"">http:/",2015,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_811_1_L5.xml,"apjl519526, 10.1088/2041-8205/811/1/L5, 519526, LET32901",radmc,0,sc,p,radmc3D,We compute synthetic images in CO(2-1) with the ra,2015,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_811_1_L5.xml,"apjl519526, 10.1088/2041-8205/811/1/L5, 519526, LET32901",radmc,0,ext-link,comment,http://ita.uni-heidelberg.de/dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_821_1_L4.xml,"apjl523304, 10.3847/2041-8205/821/1/L4, 523304, LET33542",radmc,0,sc,p,radmc-3d,In order to reproduce the observed line profiles a,2016,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_821_1_L4.xml,"apjl523304, 10.3847/2041-8205/821/1/L4, 523304, LET33542",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_823_1_L8.xml,"apjlaa21b4, 10.3847/2041-8205/823/1/L8, aa21b4, LET33563",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_823_2_L36.xml,"apjlaa264f, 10.3847/2041-8205/823/2/L36, aa264f, LET33626",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/ dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_827_1_L11.xml,"apjlaa304b, 10.3847/2041-8205/827/1/L11, aa304b, LET33961",radmc,0,sc,p,radmc-3d,While protostellar spins reflect the angular momen,2016,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_827_1_L11.xml,"apjlaa304b, 10.3847/2041-8205/827/1/L11, aa304b, LET33961",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/ dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_828_2_L19.xml,"apjlaa3be0, 10.3847/2041-8205/828/2/L19, aa3be0, LET34113",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/âˆ¼dullemond/software/radmc-3d/,"The simulation code is RADMC-3D, <ext-link ext-lin",2016,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_831_2_L12.xml,"apjlaa4813, 10.3847/2041-8205/831/2/L12, aa4813, LET34108",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,RADMC-3D is an open code of radiative transfer cal,2016,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_835_1_L11.xml,"apjlaa5719, 10.3847/2041-8213/835/1/L11, aa5719, LET34466",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_839_2_L24.xml,"apjlaa6837, 10.3847/2041-8213/aa6837, aa6837, LET34609",radmc,0,sc,p,radmc-3d,"To calculate synthetic observations of our models,",2017,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_839_2_L24.xml,"apjlaa6837, 10.3847/2041-8213/aa6837, aa6837, LET34609",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_839_2_L24.xml,"apjlaa6837, 10.3847/2041-8213/aa6837, aa6837, LET34609",radmc,0,sc,p,radmc-3d,"To calculate synthetic observations of our models,",2017,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjs_207_2_30.xml,"apjs478548, ASJOAB, 10.1088/0067-0049/207/2/30, 478548, ApJS90916",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"Available at <ext-link ext-link-type=""url"" xlink:h",2013,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,apjs_213_2_33.xml,"apjs498449, ASJOAB, 10.1088/0067-0049/213/2/33, 498449, ApJS93117",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2014,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,apjs_217_2_30.xml,"apjs511040, 10.1088/0067-0049/217/2/30, 511040, ApJS94781",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/Ìƒdullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,apjs_220_1_11.xml,"apjs519129, 10.1088/0067-0049/220/1/11, 519129, ApJS99113",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/âˆ¼dullemond/software/radmc-3d/,"Available at: <ext-link ext-link-type=""uri"" xlink:",2015,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,aj_153_4_188.xml,"ajaa647b, 10.3847/1538-3881/aa647b, aa647b, AAS02667",RADMC-3D,0,p,sec,"In the H-R diagram (see Figure <xref ref-type=""fig","
<label>4.3.1.</label>
<title>A Subluminous Object",2017,The Astronomical Journal,The American Astronomical Society
RADMC-3D,aj_153_4_188.xml,"ajaa647b, 10.3847/1538-3881/aa647b, aa647b, AAS02667",RADMC-3D,0,p,sec,"In our sample, Source 414 has the latest spectral ","
<label>4.3.2.</label>
<title>Â TheÂ Disk around an ",2017,The Astronomical Journal,The American Astronomical Society
RADMC-3D,aj_153_4_188.xml,"ajaa647b, 10.3847/1538-3881/aa647b, aa647b, AAS02667",RADMC-3D,0,source,element-citation,"RADMC-3D: A multi-purpose radiative transfer tool, Astrophysics Source Code Library","
<person-group person-group-type=""author"">
<name>
",2017,The Astronomical Journal,The American Astronomical Society
RADMC-3D,aj_154_1_24.xml,"ajaa78a0, 10.3847/1538-3881/aa78a0, aa78a0, AAS04083",RADMC-3D,0,monospace,p,RADMC-3D,"To test this estimate, we generated a representati",2017,The Astronomical Journal,The American Astronomical Society
RADMC-3D,aj_154_1_24.xml,"ajaa78a0, 10.3847/1538-3881/aa78a0, aa78a0, AAS04083",RADMC-3D,0,monospace,p,RADMC-3D,We use the <monospace>DiskJockey</monospace> packa,2017,The Astronomical Journal,The American Astronomical Society
RADMC-3D,aj_154_1_24.xml,"ajaa78a0, 10.3847/1538-3881/aa78a0, aa78a0, AAS04083",RADMC-3D,0,article-title,element-citation,RADMC-3D: A Multi-purpose Radiative Transfer Tool,"
<person-group person-group-type=""author"">
<name>
",2017,The Astronomical Journal,The American Astronomical Society
RADMC-3D,aj_155_4_182.xml,"ajaab604, 10.3847/1538-3881/aab604, aab604, AAS06554",RADMC-3D,0,monospace,p,RADMC-3D,We suggest two possible approaches: (1) calculatin,2018,The Astronomical Journal,The American Astronomical Society
RADMC-3D,aj_155_4_182.xml,"ajaab604, 10.3847/1538-3881/aab604, aab604, AAS06554",RADMC-3D,0,article-title,element-citation,RADMC-3D: A Multi-purpose Radiative Transfer Tool,"
<person-group person-group-type=""author"">
<name>
",2018,The Astronomical Journal,The American Astronomical Society
RADMC-3D,apj_719_1_831.xml,"apj351889, ASJOAB, 10.1088/0004-637X/719/1/831, 351889",RADMC-3D,0,p,sec,For the wavelengths with Î» &les; 0.3â€‰cm observable,"
<label>2.3.</label><title>Generation of Dust Emis",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_719_1_831.xml,"apj351889, ASJOAB, 10.1088/0004-637X/719/1/831, 351889",RADMC-3D,0,p,sec,RADMC-3D is an AMR-based radiative transfer packag,"
<label>2.3.</label><title>Generation of Dust Emis",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_719_1_831.xml,"apj351889, ASJOAB, 10.1088/0004-637X/719/1/831, 351889",RADMC-3D,0,p,sec,RADMC-3D is an AMR-based radiative transfer packag,"
<label>2.3.</label><title>Generation of Dust Emis",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_719_1_831.xml,"apj351889, ASJOAB, 10.1088/0004-637X/719/1/831, 351889",RADMC-3D,0,p,sec,RADMC-3D is an AMR-based radiative transfer packag,"
<label>2.3.</label><title>Generation of Dust Emis",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_719_1_831.xml,"apj351889, ASJOAB, 10.1088/0004-637X/719/1/831, 351889",RADMC-3D,0,p,sec,RADMC-3D has been tested against the earlier two-d,"
<label>2.3.</label><title>Generation of Dust Emis",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_719_1_831.xml,"apj351889, ASJOAB, 10.1088/0004-637X/719/1/831, 351889",RADMC-3D,0,p,sec,RADMC-3D has been tested against the earlier two-d,"
<label>2.3.</label><title>Generation of Dust Emis",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_719_1_831.xml,"apj351889, ASJOAB, 10.1088/0004-637X/719/1/831, 351889",RADMC-3D,0,p,caption,Temperature profiles for two different core densit,<p>Temperature profiles for two different core den,2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_725_1_134.xml,"apj370598, ASJOAB, 10.1088/0004-637X/725/1/134, 370598",RADMC-3D,0,p,sec,Since the filaments that shield the outer parts of,<label>3.2.</label><title>Disk Growth and Disk Ins,2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_725_1_134.xml,"apj370598, ASJOAB, 10.1088/0004-637X/725/1/134, 370598",RADMC-3D,0,p,sec,Since the filaments that shield the outer parts of,<label>3.2.</label><title>Disk Growth and Disk Ins,2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_725_1_134.xml,"apj370598, ASJOAB, 10.1088/0004-637X/725/1/134, 370598",RADMC-3D,0,p,caption,Comparison of heating by direct and diffuse radiat,<p>Comparison of heating by direct and diffuse rad,2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_750_1_64.xml,"apj425281, ASJOAB, 10.1088/0004-637X/750/1/64, 425281",RADMC-3D,0,p,sec,We use the radiative transfer code RADMC-3D<xref r,<label>3.2.</label><title>Molecular Line Modeling<,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_750_1_64.xml,"apj425281, ASJOAB, 10.1088/0004-637X/750/1/64, 425281",RADMC-3D,0,p,sec,We use the radiative transfer code RADMC-3D<xref r,<label>3.2.</label><title>Molecular Line Modeling<,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_750_1_64.xml,"apj425281, ASJOAB, 10.1088/0004-637X/750/1/64, 425281",RADMC-3D,0,p,sec,The chemical species which we will consider in thi,<label>3.2.</label><title>Molecular Line Modeling<,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_750_1_64.xml,"apj425281, ASJOAB, 10.1088/0004-637X/750/1/64, 425281",RADMC-3D,0,p,sec,The general procedure for creating the molecular l,<label>3.3.</label><title>Molecular Species</title,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_750_1_64.xml,"apj425281, ASJOAB, 10.1088/0004-637X/750/1/64, 425281",RADMC-3D,0,p,sec,To check that the cores are visible through the fi,<label>3.3.</label><title>Molecular Species</title,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_750_1_64.xml,"apj425281, ASJOAB, 10.1088/0004-637X/750/1/64, 425281",RADMC-3D,0,p,ack,We are particularly indebted to Cornelius Dullemon,<p>We are particularly indebted to Cornelius Dulle,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_756_2_168.xml,"apj439478, ASJOAB, 10.1088/0004-637X/756/2/168, 439478",RADMC-3D,0,p,sec,"To compare a YSO model with observations, we consi",<label>3.</label><title>ASPECTS OF MODELING A CLAS,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_756_2_168.xml,"apj439478, ASJOAB, 10.1088/0004-637X/756/2/168, 439478",RADMC-3D,0,p,sec,Given the difficulty to approximate the temperatur,<label>3.2.</label><title>Temperature Structure</t,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_757_2_129.xml,"apj441353, ASJOAB, 10.1088/0004-637X/757/2/129, 441353",RADMC-3D,0,monospace,p,RADMC-3D,"In the specific case of the TW Hya disk, Roberge e",2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_760_1_91.xml,"apj448067, ASJOAB, 10.1088/0004-637X/760/1/91, 448067",RADMC-3D,0,p,sec,We have previously used the 3D adaptive-mesh radia,<label>3.2.</label><title>CO Emission Maps</title>,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_760_1_91.xml,"apj448067, ASJOAB, 10.1088/0004-637X/760/1/91, 448067",RADMC-3D,0,p,sec,We have previously used the 3D adaptive-mesh radia,<label>3.2.</label><title>CO Emission Maps</title>,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_760_1_91.xml,"apj448067, ASJOAB, 10.1088/0004-637X/760/1/91, 448067",RADMC-3D,0,p,sec,"We can calculate the mass, momentum, and kinetic e",<label>4.1.</label><title>Comparison to Exact Solu,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_762_2_113.xml,"apj453725, ASJOAB, 10.1088/0004-637X/762/2/113, 453725",RADMC-3D,0,p,sec,"In this work, we use the radiative transfer code R",<label>3.</label><title>RADIATIVE TRANSFER MODEL C,2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_762_2_113.xml,"apj453725, ASJOAB, 10.1088/0004-637X/762/2/113, 453725",RADMC-3D,0,p,sec,"In this work, we use the radiative transfer code R",<label>3.</label><title>RADIATIVE TRANSFER MODEL C,2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_762_2_120.xml,"apj452669, ASJOAB, 10.1088/0004-637X/762/2/120, 452669",RADMC-3D,0,monospace,p,RADMC-3D,In order to compare the output of the simulations ,2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_762_2_120.xml,"apj452669, ASJOAB, 10.1088/0004-637X/762/2/120, 452669",RADMC-3D,0,monospace,p,RADMC-3D,In order to compare the output of the simulations ,2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_771_1_24.xml,"apj473088, ASJOAB, 10.1088/0004-637X/771/1/24, 473088, ApJ89761",RADMC-3D,0,p,sec,"As in <xref ref-type=""bibr"" rid=""apj473088r54"">Pap","<label>2.</label><title>METHOD</title>
<p>As in <x",2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_771_1_24.xml,"apj473088, ASJOAB, 10.1088/0004-637X/771/1/24, 473088, ApJ89761",RADMC-3D,0,p,sec,"As in <xref ref-type=""bibr"" rid=""apj473088r54"">Pap","<label>2.</label><title>METHOD</title>
<p>As in <x",2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_771_2_129.xml,"apj476413, ASJOAB, 10.1088/0004-637X/771/2/129, 476413, ApJ91573",RADMC-3D,0,monospace,p,RADMC-3D,This demonstration followed the general modeling f,2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_771_2_129.xml,"apj476413, ASJOAB, 10.1088/0004-637X/771/2/129, 476413, ApJ91573",RADMC-3D,0,monospace,p,RADMC-3D,The results of these calculations are presented in,2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_775_2_136.xml,"apj483839, ASJOAB, 10.1088/0004-637X/775/2/136, 483839, ApJ91282",RADMC-3D,0,monospace,p,RADMC-3D,"For any functional form for the surface densities,",2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_775_2_136.xml,"apj483839, ASJOAB, 10.1088/0004-637X/775/2/136, 483839, ApJ91282",RADMC-3D,0,monospace,p,RADMC-3D,The formalism described above and encapsulated in ,2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_777_2_173.xml,"apj486513, ASJOAB, 10.1088/0004-637X/777/2/173, 486513, ApJ92311",RADMC-3D,0,p,sec,We used the radiative transfer program RADMC-3D (D,<label>2.1.</label><title>Data Preparation</title>,2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_777_2_173.xml,"apj486513, ASJOAB, 10.1088/0004-637X/777/2/173, 486513, ApJ92311",RADMC-3D,0,p,sec,"For our modified radiative transfer calculation, w",<label>3.3.</label><title>Disentangling Projection,2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_783_2_93.xml,"apj491037, ASJOAB, 10.1088/0004-637X/783/2/93, 491037, ApJ93009",RADMC-3D,0,p,sec,We ran one simulation for each of the 2<sup>4</sup,<label>3.</label><title>SIMULATED DATA SETS</title,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_783_2_93.xml,"apj491037, ASJOAB, 10.1088/0004-637X/783/2/93, 491037, ApJ93009",RADMC-3D,0,p,sec,We ran one simulation for each of the 2<sup>4</sup,<label>3.</label><title>SIMULATED DATA SETS</title,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_788_1_14.xml,"apj494964, ASJOAB, 10.1088/0004-637X/788/1/14, 494964, ApJ93164",RADMC-3D,0,p,sec,We have generated synthetic observations of our si,<label>3.3.</label><title>Synthetic Observations</,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_788_1_14.xml,"apj494964, ASJOAB, 10.1088/0004-637X/788/1/14, 494964, ApJ93164",RADMC-3D,0,p,sec,We model emission from the <italic>J</italic> &equ,<label>3.3.2.</label><title>CO Observations of the,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_788_1_59.xml,"apj495435, ASJOAB, 10.1088/0004-637X/788/1/59, 495435, ApJ93500",RADMC-3D,0,p,sec,We calculate integrated line intensities for the m,<label>3.1.4.</label><title>Radiative Transfer</ti,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_788_1_59.xml,"apj495435, ASJOAB, 10.1088/0004-637X/788/1/59, 495435, ApJ93500",RADMC-3D,0,p,sec,"We found that, for disks with more than a Jupiter ","<label>6.</label><title>SUMMARY</title>
<p>We have",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_791_1_19.xml,"apj496328, ASJOAB, 10.1088/0004-637X/791/1/19, 496328, ApJ93254",RADMC-3D,0,p,sec,We use a combination of the three-dimensional Mont,<label>3.3.</label><title>Radiative Transfer Codes,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_791_1_19.xml,"apj496328, ASJOAB, 10.1088/0004-637X/791/1/19, 496328, ApJ93254",RADMC-3D,0,p,sec,We elected to use a combination of both codes beca,<label>3.3.</label><title>Radiative Transfer Codes,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_791_1_19.xml,"apj496328, ASJOAB, 10.1088/0004-637X/791/1/19, 496328, ApJ93254",RADMC-3D,0,p,ack,The authors gratefully acknowledge Thomas Robitail,<p>The authors gratefully acknowledge Thomas Robit,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_797_1_4.xml,"apj504081, ASJOAB, 10.1088/0004-637X/797/1/4, 504081, ApJ96133",RADMC-3D,0,p,sec,"FigureÂ <xref ref-type=""fig"" rid=""apj504081f11"">11<",<label>6.1.</label><title>Two Proximal Sources in ,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_797_1_4.xml,"apj504081, ASJOAB, 10.1088/0004-637X/797/1/4, 504081, ApJ96133",RADMC-3D,0,source,nlm-citation,"RADMC-3D: A Multi-purpose Radiative Transfer Tool, Astrophysics Source Code Library","
<person-group person-group-type=""author"">
<name><",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_798_1_11.xml,"apj502148, ASJOAB, 10.1088/0004-637X/798/1/11, 502148, ApJ95363",RADMC-3D,0,sc,p,RADMC-3D,It was not until the most recent eclipse of epsilo,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,abstract,We present a study of the effects of high energy c,"
<title>ABSTRACT</title>
<p>We present a study of ",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,sec,"In this paper, we investigate whether the ices obs","
<label>1.</label>
<title>INTRODUCTION</title>
<p>",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,sec,"In this paper, we investigate whether the ices obs","
<label>1.</label>
<title>INTRODUCTION</title>
<p>",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,sec,To model the observed spectrum of Elias 29 and its,"
<label>2.3.</label>
<title>Modeling Elias 29</tit",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,caption,Modeling employing only unprocessed ices (Model 1),"
<p>Modeling employing only unprocessed ices (Mode",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,sec,"Figures <xref ref-type=""fig"" rid=""apj509241f7"">7</","
<label>3.1.</label>
<title>Spectral Energy Distri",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,sec,"The temperature map calculated from Model 2, using","
<label>3.4.</label>
<title>Density and Temperatur",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,sec,"In this section we present the images in the IR, m","
<label>3.5.</label>
<title>Infrared Images</title",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,caption,"Resolved images for Elias 29, modeled using the RA","
<p>Resolved images for Elias 29, modeled using th",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",RADMC-3D,0,p,caption,"Resolved images for Elias 29, modeled using the RA","
<p>Resolved images for Elias 29, modeled using th",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_806_2_154.xml,"apj514289, 10.1088/0004-637X/806/2/154, 514289, ApJ98803",RADMC-3D,0,monospace,p,RADMC-3D,Our primary goal is to use the observed spectral v,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_806_2_154.xml,"apj514289, 10.1088/0004-637X/806/2/154, 514289, ApJ98803",RADMC-3D,0,monospace,p,RADMC-3D,"For a given set of these structure parameters, the",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_806_2_154.xml,"apj514289, 10.1088/0004-637X/806/2/154, 514289, ApJ98803",RADMC-3D,0,monospace,p,RADMC-3D,We employed a parametric disk structure model fron,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_808_2_165.xml,"apj516002, 10.1088/0004-637X/808/2/165, 516002, ApJ98868",RADMC-3D,0,p,sec,"In this work, we use the radiative transfer code R","
<label>3.1.</label>
<title>Radiative Transfer Mod",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_808_2_165.xml,"apj516002, 10.1088/0004-637X/808/2/165, 516002, ApJ98868",RADMC-3D,0,p,sec,"In this work, we use the radiative transfer code R","
<label>3.1.</label>
<title>Radiative Transfer Mod",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_808_2_165.xml,"apj516002, 10.1088/0004-637X/808/2/165, 516002, ApJ98868",RADMC-3D,0,p,sec,"In this work, we use the radiative transfer code R","
<label>3.1.</label>
<title>Radiative Transfer Mod",2015,The Astrophysical Journal,The American Astronomical Society
